sample_id,srr_ids,r1_list,r2_list
SAMN43394826,SRR30787073,SRR30787073_1.fastq.gz,NA
SAMN43394827,SRR30787074,SRR30787074_1.fastq.gz,NA
SAMN43394828,SRR30787075,SRR30787075_1.fastq.gz,NA
SAMN43394829,SRR30787076,SRR30787076_1.fastq.gz,NA
SAMN43394830,SRR30787077,SRR30787077_1.fastq.gz,NA
SAMN43394831,SRR30787078,SRR30787078_1.fastq.gz,NA
SAMN43394832,SRR30787079,SRR30787079_1.fastq.gz,NA
SAMN43394833,SRR30787080,SRR30787080_1.fastq.gz,NA
SAMN43394834,SRR30787081,SRR30787081_1.fastq.gz,NA
SAMN43394835,SRR30787082,SRR30787082_1.fastq.gz,NA
SAMN43394836,SRR30787083,SRR30787083_1.fastq.gz,NA
SAMN43394837,SRR30787084,SRR30787084_1.fastq.gz,NA
SAMN43394838,SRR30787085,SRR30787085_1.fastq.gz,NA
SAMN43394839,SRR30787086,SRR30787086_1.fastq.gz,NA
SAMN43394840,SRR30787096,SRR30787096_1.fastq.gz,NA
SAMN43394841,SRR30787097,SRR30787097_1.fastq.gz,NA
SAMN43394842,SRR30787098,SRR30787098_1.fastq.gz,NA
SAMN43394843,SRR30787099,SRR30787099_1.fastq.gz,NA
SAMN43394844,SRR30787100,SRR30787100_1.fastq.gz,NA
SAMN43394845,SRR30787101,SRR30787101_1.fastq.gz,NA
SAMN43394846,SRR30787102,SRR30787102_1.fastq.gz,NA
SAMN43394847,SRR30787103,SRR30787103_1.fastq.gz,NA
SAMN43394848,SRR30787104,SRR30787104_1.fastq.gz,NA
SAMN43394849,SRR30787105,SRR30787105_1.fastq.gz,NA
SAMN43394850,SRR30787106,SRR30787106_1.fastq.gz,NA
SAMN43394851,SRR30787107,SRR30787107_1.fastq.gz,NA
SAMN43394852,SRR30787108,SRR30787108_1.fastq.gz,NA
SAMN43394853,SRR30787109,SRR30787109_1.fastq.gz,NA
SAMN43394854,SRR30787110,SRR30787110_1.fastq.gz,NA
SAMN43394855,SRR30787111,SRR30787111_1.fastq.gz,NA
SAMN43394856,SRR30787112,SRR30787112_1.fastq.gz,NA
SAMN43394857,SRR30787113,SRR30787113_1.fastq.gz,NA
SAMN43394858,SRR30787114,SRR30787114_1.fastq.gz,NA
SAMN43394859,SRR30787115,SRR30787115_1.fastq.gz,NA
SAMN43394860,SRR30787116,SRR30787116_1.fastq.gz,NA
SAMN43394861,SRR30787117,SRR30787117_1.fastq.gz,NA
SAMN43394862,SRR30787118,SRR30787118_1.fastq.gz,NA
SAMN43394863,SRR30787119,SRR30787119_1.fastq.gz,NA
SAMN43394864,SRR30787120,SRR30787120_1.fastq.gz,NA
SAMN43394865,SRR30787121,SRR30787121_1.fastq.gz,NA
SAMN43394866,SRR30787122,SRR30787122_1.fastq.gz,NA
SAMN43582184,SRR30633521,SRR30633521_1.fastq.gz,NA
SAMN43582185,SRR30633522,SRR30633522_1.fastq.gz,NA
SAMN43582186,SRR30633523,SRR30633523_1.fastq.gz,NA
SAMN43582187,SRR30633524,SRR30633524_1.fastq.gz,NA
SAMN43582188,SRR30633525,SRR30633525_1.fastq.gz,NA
SAMN43582189,SRR30633526,SRR30633526_1.fastq.gz,NA
SAMN43582190,SRR30633527,SRR30633527_1.fastq.gz,NA
SAMN43582191,SRR30633528,SRR30633528_1.fastq.gz,NA
SAMN43582192,SRR30633529,SRR30633529_1.fastq.gz,NA
SAMN43582193,SRR30633530,SRR30633530_1.fastq.gz,NA
SAMN43582194,SRR30633531,SRR30633531_1.fastq.gz,NA
SAMN43582195,SRR30633532,SRR30633532_1.fastq.gz,NA
SAMN43805245,SRR30694397,SRR30694397_1.fastq.gz,NA
SAMN43805246,SRR30694398,SRR30694398_1.fastq.gz,NA
SAMN43805247,SRR30694399,SRR30694399_1.fastq.gz,NA
SAMN43805248,SRR30694400,SRR30694400_1.fastq.gz,NA
SAMN43805249,SRR30694401,SRR30694401_1.fastq.gz,NA
SAMN43805250,SRR30694402,SRR30694402_1.fastq.gz,NA
SAMN43805251,SRR30694403,SRR30694403_1.fastq.gz,NA
SAMN43805252,SRR30694404,SRR30694404_1.fastq.gz,NA
SAMN43805253,SRR30694405,SRR30694405_1.fastq.gz,NA
SAMN43805254,SRR30694406,SRR30694406_1.fastq.gz,NA
SAMN43805255,SRR30694407,SRR30694407_1.fastq.gz,NA
SAMN43805256,SRR30694408,SRR30694408_1.fastq.gz,NA
SAMN43805257,SRR30694409,SRR30694409_1.fastq.gz,NA
SAMN43805258,SRR30694410,SRR30694410_1.fastq.gz,NA
SAMN43805259,SRR30694411,SRR30694411_1.fastq.gz,NA
SAMN43805260,SRR30694412,SRR30694412_1.fastq.gz,NA
SAMN43805261,SRR30694413,SRR30694413_1.fastq.gz,NA
SAMN43805262,SRR30694414,SRR30694414_1.fastq.gz,NA
SAMN43805263,SRR30694415,SRR30694415_1.fastq.gz,NA
SAMN43805264,SRR30694416,SRR30694416_1.fastq.gz,NA
SAMN43805265,SRR30694417,SRR30694417_1.fastq.gz,NA
SAMN43805266,SRR30694418,SRR30694418_1.fastq.gz,NA
SAMN43805267,SRR30694419,SRR30694419_1.fastq.gz,NA
SAMN43805268,SRR30694420,SRR30694420_1.fastq.gz,NA
SAMN43805269,SRR30694421,SRR30694421_1.fastq.gz,NA
SAMN43805270,SRR30694422,SRR30694422_1.fastq.gz,NA
SAMN43805271,SRR30694423,SRR30694423_1.fastq.gz,NA
SAMN43805272,SRR30694424,SRR30694424_1.fastq.gz,NA
SAMN43805273,SRR30694425,SRR30694425_1.fastq.gz,NA
SAMN43805274,SRR30694426,SRR30694426_1.fastq.gz,NA
SAMN43805275,SRR30694427,SRR30694427_1.fastq.gz,NA
SAMN43805276,SRR30694428,SRR30694428_1.fastq.gz,NA
SAMN43805277,SRR30694429,SRR30694429_1.fastq.gz,NA
SAMN43805278,SRR30694430,SRR30694430_1.fastq.gz,NA
SAMN43805279,SRR30694431,SRR30694431_1.fastq.gz,NA
SAMN43805280,SRR30694432,SRR30694432_1.fastq.gz,NA
SAMN43805281,SRR30694433,SRR30694433_1.fastq.gz,NA
SAMN43805282,SRR30694434,SRR30694434_1.fastq.gz,NA
SAMN43805283,SRR30694435,SRR30694435_1.fastq.gz,NA
SAMN43805284,SRR30694436,SRR30694436_1.fastq.gz,NA
SAMN43805285,SRR30694437,SRR30694437_1.fastq.gz,NA
SAMN43805286,SRR30694438,SRR30694438_1.fastq.gz,NA
SAMN43805287,SRR30694439,SRR30694439_1.fastq.gz,NA
SAMN43805288,SRR30694440,SRR30694440_1.fastq.gz,NA
SAMN44842444,SRR31414517,SRR31414517_1.fastq.gz,NA
SAMN44842445,SRR31414518,SRR31414518_1.fastq.gz,NA
SAMN44842446,SRR31414519,SRR31414519_1.fastq.gz,NA
SAMN44842447,SRR31414520,SRR31414520_1.fastq.gz,NA
SAMN44842448,SRR31414521,SRR31414521_1.fastq.gz,NA
SAMN44842449,SRR31414522,SRR31414522_1.fastq.gz,NA
SAMN44842450,SRR31414523,SRR31414523_1.fastq.gz,NA
SAMN44842451,SRR31414524,SRR31414524_1.fastq.gz,NA
SAMN44842452,SRR31414525,SRR31414525_1.fastq.gz,NA
SAMN44842453,SRR31414526,SRR31414526_1.fastq.gz,NA
SAMN44842454,SRR31414527,SRR31414527_1.fastq.gz,NA
SAMN44842455,SRR31414528,SRR31414528_1.fastq.gz,NA
SAMN44842456,SRR31414529,SRR31414529_1.fastq.gz,NA
SAMN44842457,SRR31414530,SRR31414530_1.fastq.gz,NA
SAMN44842458,SRR31414531,SRR31414531_1.fastq.gz,NA
SAMN44842459,SRR31414532,SRR31414532_1.fastq.gz,NA
SAMN44842460,SRR31414533,SRR31414533_1.fastq.gz,NA
SAMN44842461,SRR31414534,SRR31414534_1.fastq.gz,NA
SAMN44842462,SRR31414535,SRR31414535_1.fastq.gz,NA
SAMN44842463,SRR31414536,SRR31414536_1.fastq.gz,NA
SAMN44842464,SRR31414537,SRR31414537_1.fastq.gz,NA
SAMN44842465,SRR31414538,SRR31414538_1.fastq.gz,NA
SAMN44842466,SRR31414539,SRR31414539_1.fastq.gz,NA
SAMN44842467,SRR31414540,SRR31414540_1.fastq.gz,NA
SAMN44842468,SRR31414541,SRR31414541_1.fastq.gz,NA
SAMN44842469,SRR31414542,SRR31414542_1.fastq.gz,NA
SAMN44842470,SRR31414543,SRR31414543_1.fastq.gz,NA
SAMN44842471,SRR31414544,SRR31414544_1.fastq.gz,NA
SAMN47003698,SRR32686225,SRR32686225_1.fastq.gz,NA
SAMN47003699,SRR32686228,SRR32686228_1.fastq.gz,NA
SAMN47205163,SRR32560247,SRR32560247_1.fastq.gz,NA
SAMN47205164,SRR32560246,SRR32560246_1.fastq.gz,NA
SAMN47205165,SRR32560245,SRR32560245_1.fastq.gz,NA
SAMN47205166,SRR32560244,SRR32560244_1.fastq.gz,NA
SAMN47205167,SRR32560243,SRR32560243_1.fastq.gz,NA
SAMN47205168,SRR32560242,SRR32560242_1.fastq.gz,NA
SAMN47616746,SRR32974254,SRR32974254_1.fastq.gz,NA
SAMN47616747,SRR32974253,SRR32974253_1.fastq.gz,NA
SAMN47616748,SRR32974243,SRR32974243_1.fastq.gz,NA
SAMN47616749,SRR32974242,SRR32974242_1.fastq.gz,NA
SAMN47616750,SRR32974241,SRR32974241_1.fastq.gz,NA
SAMN47616751,SRR32974240,SRR32974240_1.fastq.gz,NA
SAMN47616752,SRR32974239,SRR32974239_1.fastq.gz,NA
SAMN47616753,SRR32974238,SRR32974238_1.fastq.gz,NA
SAMN47616754,SRR32974237,SRR32974237_1.fastq.gz,NA
SAMN47616755,SRR32974236,SRR32974236_1.fastq.gz,NA
SAMN47616756,SRR32974252,SRR32974252_1.fastq.gz,NA
SAMN47616757,SRR32974251,SRR32974251_1.fastq.gz,NA
SAMN47616758,SRR32974250,SRR32974250_1.fastq.gz,NA
SAMN49985188,SRR34554389,SRR34554389_1.fastq.gz,NA
SAMN49985189,SRR34554388,SRR34554388_1.fastq.gz,NA
SAMN49985190,SRR34554387,SRR34554387_1.fastq.gz,NA
SAMN49985191,SRR34554386,SRR34554386_1.fastq.gz,NA
SAMN49985192,SRR34554385,SRR34554385_1.fastq.gz,NA
SAMN49985193,SRR34554384,SRR34554384_1.fastq.gz,NA
